Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|15/01/2021|Vente|76000,00|24||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BD|278||421||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2021|Vente|76000,00|24||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BD|278||332||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2021|Vente|76000,00|24||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BD|278||369||||||||||1|2|Appartement||40|2|||
|||||||000001|15/01/2021|Vente|76000,00|24||AV|0225|AMEDEE MERCIER|1000|BOURG-EN-BRESSE|01|53||BD|278||420||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/01/2021|Vente|250000,00||||B082|LES JANSATES|1290|CROTTET|01|134||AC|117||||||||||||0||||||P||1645
|||||||000001|06/01/2021|Vente|250000,00|982||RTE|0013|DE BAGE|1290|CROTTET|01|134||AC|118||||||||||||0|1|Maison||140|6|S||873
|||||||000001|04/01/2021|Vente|267885,00|387||RUE|0054|DU BOURG|1750|REPLONGES|01|320||AC|86||||||||||||0|1|Maison||124|5|S||896
|||||||000001|04/01/2021|Vente|267885,00|387||RUE|0054|DU BOURG|1750|REPLONGES|01|320||AC|87||||||||||||0||||||S||34
|||||||000001|19/01/2021|Vente|40000,00|570||RTE|0066|DE GRANDVAL|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|239||||||||||||0|1|Maison||133|4|S||7440
|||||||000001|19/01/2021|Vente|40000,00||||B075|GRANDVAL|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|652||||||||||||0||||||P||440
|||||||000001|19/01/2021|Vente|40000,00||||B075|GRANDVAL|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|652||||||||||||0||||||P||440
|||||||000001|14/01/2021|Vente|240000,00|12||RUE|0080|GABRIEL VICAIRE|1160|PONT-D AIN|01|304||AL|50||||||||||||0|1|Maison||144|5|S||412
|||||||000001|14/01/2021|Vente|240000,00||||B092|SOUS LE PLAN|1160|PONT-D AIN|01|304||AL|51||||||||||||0||||||J||921
|||||||000002|14/01/2021|Echange|7000,00||||B262|VIRIAT|1440|VIRIAT|01|451||AI|187||||||||||||0||||||S||5
|||||||000002|14/01/2021|Echange|7000,00||||B262|VIRIAT|1440|VIRIAT|01|451||AI|189||||||||||||0||||||S||44
|||||||000003|14/01/2021|Echange|7000,00||||B262|VIRIAT|1440|VIRIAT|01|451||AI|39||||||||||||0||||||S||38
|||||||000003|14/01/2021|Echange|7000,00||||B262|VIRIAT|1440|VIRIAT|01|451||AI|206||||||||||||0||||||S||105
|||||||000001|15/01/2021|Vente|68000,00|118||PL|0082|DU FOURNIL|1340|FOISSIAT|01|163||AB|554||||||||||||0|1|Maison||70|2|S||227
|||||||000001|15/01/2021|Vente|68000,00|118||PL|0082|DU FOURNIL|1340|FOISSIAT|01|163||AB|554||||||||||||0|4|Local industriel. commercial ou assimilé||100|0|S||227
|||||||000001|12/01/2021|Vente|150000,00|2022||CHE|0230|DES THIETRES|1560|LESCHEROUX|01|212||B|631||||||||||||0|1|Maison||170|5|S||2719
|||||||000001|12/01/2021|Vente|150000,00||||B075|LE MOULIN|1560|LESCHEROUX|01|212||B|633||||||||||||0||||||S||101
|||||||000001|18/01/2021|Vente|15000,00||||B404|LE SAULE|1340|FOISSIAT|01|163||WH|411||||||||||||0||||||BS||6314
|||||||000001|18/01/2021|Vente|15000,00||||B214|LE GAINE|1340|FOISSIAT|01|163||WH|412||||||||||||0||||||BS||5008
|||||||000001|18/01/2021|Vente|15000,00||||B102|LE CHARBON|1340|FOISSIAT|01|163||WH|489||||||||||||0||||||BS||17831
|||||||000001|12/01/2021|Vente|115000,00|12||RUE|1070|DE CUIRON|1000|BOURG-EN-BRESSE|01|53||AV|44||152||182|64,15|191||||||3|2|Appartement||63|3|||
|||||||000001|12/01/2021|Vente|115000,00|6||RUE|1070|DE CUIRON|1000|BOURG-EN-BRESSE|01|53||AV|44||290||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/01/2021|Vente|175000,00||||B130|SUR LE TREUT|1370|MEILLONNAS|01|241||ZE|390||||||||||||0||||||S||40
|||||||000001|13/01/2021|Vente|175000,00|5498||CHE|0570|DU TACOT|1370|MEILLONNAS|01|241||ZE|391||||||||||||0|1|Maison||105|5|AG||673
|||||||000001|13/01/2021|Vente|175000,00|5498||CHE|0570|DU TACOT|1370|MEILLONNAS|01|241||ZE|391||||||||||||0|1|Maison||105|5|S||674
|||||||000001|19/01/2021|Vente|150000,00||||B103|EN SCHAL|1250|CEYZERIAT|01|72||AI|373||||||||||||0||||||P||2523
|||||||000002|19/01/2021|Vente|950000,00|5383|||B103|EN SCHAL|1250|CEYZERIAT|01|72||AI|334||||||||||||0|1|Maison||280|6|S||1331
|||||||000002|19/01/2021|Vente|950000,00|5383|A||B103|EN SCHAL|1250|CEYZERIAT|01|72||AI|372||||||||||||0|3|Dépendance||0|0|P||6825
|||||||000002|19/01/2021|Vente|950000,00|5383|A||B103|EN SCHAL|1250|CEYZERIAT|01|72||AI|372||||||||||||0|3|Dépendance||0|0|S||500
|||||||000002|19/01/2021|Vente|950000,00||||B103|EN SCHAL|1250|CEYZERIAT|01|72||AI|374||||||||||||0||||||AG||150
|||||||000002|20/01/2021|Vente|10000,00||||B395|VERS L EGLISE|1370|VAL-REVERMONT|01|426|137|AC|499||||||||||||0||||||S||76
|||||||000001|14/01/2021|Vente|311500,00|30||CHE|0100|DES ROLIETTES|1160|PRIAY|01|314||D|2599||||||||||||0|1|Maison||126|5|S||734
|||||||000001|15/01/2021|Vente|5356,00||||B038|CHAMP DU POIRIER|1560|CURCIAT-DONGALON|01|139||WA|13||||||||||||0||||||P||4300
|||||||000001|15/01/2021|Vente|5356,00||||B110|HAM DES ECOPETS NORD|1560|VERNOUX|01|433||WA|18||||||||||||0||||||BS||735
|||||||000001|15/01/2021|Vente|5356,00||||B109|DOMAINE L AUMUSSE|1560|VERNOUX|01|433||WA|64||||||||||||0||||||T||4150
|||||||000001|15/01/2021|Vente|5356,00||||B109|DOMAINE L AUMUSSE|1560|VERNOUX|01|433||WA|68||||||||||||0||||||T||630
|||||||000001|15/01/2021|Vente|5356,00||||B031|LES COMMUNES|1560|VERNOUX|01|433||WA|70||||||||||||0||||||T||7330
|||||||000001|15/01/2021|Vente|5356,00||||B031|LES COMMUNES|1560|VERNOUX|01|433||WA|78||||||||||||0||||||P||4040
|||||||000001|15/01/2021|Vente|5356,00||||B118|DOMAINE DE L AUMUSSE SUD|1560|VERNOUX|01|433||WB|67||||||||||||0||||||BS||7458
|||||||000001|15/01/2021|Vente|5356,00||||B088|RIPPE DES COTES|1560|VERNOUX|01|433||WB|117||||||||||||0||||||T||21460
|||||||000001|14/01/2021|Vente|200,00||||B113|EN GEFFE|1190|CHAVANNES-SUR-REYSSOUZE|01|94||A|130||||||||||||0||||||T||1681
|||||||000001|18/01/2021|Vente|95000,00|207||RTE|0142|DE SAINT TRIVIER|1560|CURCIAT-DONGALON|01|139||E|255||||||||||||0|1|Maison||120|4|S||735
|||||||000001|18/01/2021|Vente|95000,00||||B063|CURCIAT|1560|CURCIAT-DONGALON|01|139||E|748||||||||||||0||||||S||78
|||||||000001|15/01/2021|Vente|21457,16||||B061|LE CLOS|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|15||||||||||||0||||||T||1811
|||||||000001|15/01/2021|Vente|21457,16||||B061|LE CLOS|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|19||||||||||||0||||||T||3058
|||||||000001|15/01/2021|Vente|21457,16||||B061|LE CLOS|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|20||||||||||||0||||||T||8807
|||||||000001|15/01/2021|Vente|21457,16||||B061|LE CLOS|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|21||||||||||||0||||||T||13712
|||||||000001|15/01/2021|Vente|21457,16||||B061|LE CLOS|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|23||||||||||||0||||||T||7259
|||||||000001|15/01/2021|Vente|21457,16||||B116|GRAND CHAMP DE TRAVERSE|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|88||||||||||||0||||||T||5910
|||||||000001|15/01/2021|Vente|21457,16||||B204|PRES BOUCHARD|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|425||||||||||||0||||||P||5693
|||||||000001|15/01/2021|Vente|21457,16||||B204|PRES BOUCHARD|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|428||||||||||||0||||||P||4775
|||||||000001|15/01/2021|Vente|21457,16||||B096|LES ECLUSES|1190|CHAVANNES-SUR-REYSSOUZE|01|94||C|467||||||||||||0||||||P||29540
