Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|09/01/2024|Vente|215000,00|526||RTE|0196|ROUTE DE NEUVILLE|1160|PONT-D AIN|01|304||AH|385||||||||||||0|1|Maison||125|6|S||1000
|||||||000001|09/01/2024|Vente|25000,00|40||RUE|0120|DE GENEVE|1630|ST-GENIS-POUILLY|01|354||BB|39||56||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|110000,00|32||RUE|0509|DE SAVOIE|1200|VALSERHONE|01|33||AL|740||252||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|110000,00|32||RUE|0509|DE SAVOIE|1200|VALSERHONE|01|33||AL|740||102|45,67|||||||||1|2|Appartement||45|2|||
|||||||000001|10/01/2024|Vente|955200,00|182||CHE|0130|DE MUSSEL|1630|SERGY|01|401||C|1962||||||||||||0|1|Maison||190|5|S||806
|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|2|Appartement||47|3|||
|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|2|Appartement||51|3|||
|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|3|Dépendance||0|0|||
|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|3|Dépendance||0|0|||
|||||||000001|02/01/2024|Vente|299000,00|15||IMP|0310|DE LA GARE|1500|AMBERIEU-EN-BUGEY|01|4||BS|633||20||||||||||1|2|Appartement||21|1|||
|||||||000001|04/01/2024|Vente|148000,00|205||RUE|0278|JEAN CLAUDE RACCURT|1120|DAGNEUX|01|142||AC|578||3|39,11|||||||||1|2|Appartement||40|1|||
|||||||000001|04/01/2024|Vente|148000,00|177|T|RUE|0278|JEAN CLAUDE RACCURT|1120|DAGNEUX|01|142||AC|578||36||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/01/2024|Vente|330000,00|6189|||B037|LA POLETTE|1800|VILLIEU-LOYES-MOLLON|01|450||B|2056||||||||||||0|1|Maison||88|4|S||594
|||||||000001|05/01/2024|Vente|6840,00||||B088|LES PENARDES|1800|BOURG-SAINT-CHRISTOPHE|01|54||ZA|23||||||||||||0||||||T||22800
|||||||000001|12/01/2024|Vente|252,40||||B078|A MONTBUISSON|1320|CRANS|01|129||A|330||||||||||||0||||||T||208
|||||||000001|12/01/2024|Vente|252,40||||B078|A MONTBUISSON|1320|CRANS|01|129||A|331||||||||||||0||||||T||160
|||||||000001|12/01/2024|Vente|252,40||||B078|A MONTBUISSON|1320|CRANS|01|129||A|332||||||||||||0||||||T||3
|||||||000001|12/01/2024|Vente|252,40||||B093|LES RAGONNIERES|1320|CRANS|01|129||C|782||||||||||||0||||||S||260
|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|478||||||||||||0||||||L||475
|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|479||||||||||||0||||||S||735
|||||||000001|03/01/2024|Vente|187584,00|47||CHE|0016|DE FONTANETTE|1300|MURS-ET-GELIGNIEUX|01|268||B|480||||||||||||0|3|Dépendance||0|0|S||725
|||||||000001|03/01/2024|Vente|187584,00|47||CHE|0016|DE FONTANETTE|1300|MURS-ET-GELIGNIEUX|01|268||B|480||||||||||||0|1|Maison||152|6|S||725
|||||||000001|03/01/2024|Vente|187584,00|47||CHE|0016|DE FONTANETTE|1300|MURS-ET-GELIGNIEUX|01|268||B|480||||||||||||0|3|Dépendance||0|0|S||725
|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|481||||||||||||0||||||L||1375
|||||||000001|03/01/2024|Vente|187584,00||||B002|BOIS DE LA COTE|1300|MURS-ET-GELIGNIEUX|01|268||B|613||||||||||||0||||||BT||1480
|||||||000001|03/01/2024|Vente|187584,00||||B065|AU VIOLON|1300|MURS-ET-GELIGNIEUX|01|268||B|631||||||||||||0||||||L||3820
|||||||000001|03/01/2024|Vente|187584,00||||B065|AU VIOLON|1300|MURS-ET-GELIGNIEUX|01|268||B|636||||||||||||0||||||L||1930
|||||||000001|03/01/2024|Vente|187584,00||||B005|CARNIOLE|1300|MURS-ET-GELIGNIEUX|01|268||B|655||||||||||||0||||||P||1204
|||||||000001|03/01/2024|Vente|187584,00||||B001|LA BERLE|1300|MURS-ET-GELIGNIEUX|01|268||B|774||||||||||||0||||||T||607
|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|1223||||||||||||0||||||L||1295
|||||||000001|03/01/2024|Vente|187584,00||||B014|CORBASSIERE|1300|MURS-ET-GELIGNIEUX|01|268||B|1385||||||||||||0||||||P||797
|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|1|Maison||136|6|S||1165
|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|3|Dépendance||0|0|S||1165
|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|3|Dépendance||0|0|S||1165
|||||||000001|08/01/2024|Vente|700000,00|864||AV|0090|DU JURA|1630|SERGY|01|401||C|2487||||||||||||0|3|Dépendance||0|0|T||99
